,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
43,3.8815313577651978,0.6606510877609253,0.0017076730728149414,0.00018680095672607422,"(16,)",0.001,1000,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.4921960072595281,0.5012722646310432,0.49673083908463495,0.004538127488205408,76,0.5190839694656488,0.5121597096188748,0.5156218395422618,0.003462129923387014,0.5049019607843137
44,5.591205477714539,0.7741984128952026,0.0015736818313598633,3.9458274841308594e-05,"(16,)",0.001,10000,"{'classifier__hidden_layer_sizes': (16,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.49473684210526314,0.4940021810250818,0.49436977842353796,0.00036733044315699306,81,0.5336241366775718,0.5150635208711434,0.5243438287743576,0.009280307903214213,0.4918300653594771
45,0.46692657470703125,0.00016546249389648438,0.0017275810241699219,5.6743621826171875e-05,"(17,)",0.1,100,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.5005444646098004,0.5110868774990912,0.5058118416273156,0.005271205053643721,47,0.5685205379861868,0.5655172413793104,0.5670188896827486,0.001501648303438241,0.5228758169934641
46,0.6090303659439087,0.0017343759536743164,0.0015746355056762695,1.6570091247558594e-05,"(17,)",0.1,1000,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.5088929219600726,0.5118138858596873,0.510352342898656,0.0014604815644054816,28,0.5750636132315522,0.5600725952813067,0.5675681042564295,0.007495508975122744,0.511437908496732
47,0.6771087646484375,0.009184122085571289,0.0016083717346191406,1.4543533325195312e-05,"(17,)",0.1,10000,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.49183303085299457,0.5041802980734278,0.49800217944061026,0.00617363198107633,72,0.5561613958560524,0.5626134301270418,0.559387412991547,0.0032260171354946965,0.5130718954248366
48,0.4569065570831299,0.0035660266876220703,0.0016993284225463867,4.017353057861328e-05,"(17,)",0.01,100,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.4943738656987296,0.5005452562704471,0.4974573192880494,0.003085694471584567,74,0.5336241366775718,0.5263157894736842,0.529969963075628,0.003654173601943811,0.5049019607843137
49,3.1534124612808228,0.254630446434021,0.0015990734100341797,3.7670135498046875e-05,"(17,)",0.01,1000,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5150635208711434,0.5125408942202835,0.5138031238648747,0.0012613129925860378,19,0.5874227553616866,0.5586206896551724,0.5730217225084295,0.014401032853257112,0.5179738562091504
50,2.38740611076355,0.05681586265563965,0.001596689224243164,7.3909759521484375e-06,"(17,)",0.01,10000,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.5136116152450091,0.5085423482370047,0.5110788231020704,0.0025346328351459136,26,0.5750636132315522,0.5575317604355717,0.566297686833562,0.008765926397990231,0.5228758169934641
51,0.45224857330322266,0.008391141891479492,0.0016274452209472656,8.392333984375e-05,"(17,)",0.001,100,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.4500907441016334,0.4420210832424573,0.44605884489647657,0.004034829364849648,99,0.465285350781534,0.45045372050816695,0.45786953564485044,0.007415815136683518,0.4526143790849673
52,4.298507332801819,0.35529625415802,0.001617431640625,1.430511474609375e-06,"(17,)",0.001,1000,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.49473684210526314,0.4881861141403126,0.49146385760988015,0.0032753631181500235,88,0.5223555070883316,0.5183303085299455,0.5203429078091386,0.002012599279193006,0.5196078431372549
